apple_id,dataset,harvest,Location,SACCBaum,PL.Code,Sorte,public_domain_label,public_subset
11.93.0.6_002_20210906_0758_47,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_003_20210906_0758_55,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_004_20210906_0759_03,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_005_20210906_0759_14,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_006_20210906_0759_23,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_007_20210906_0759_31,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_008_20210906_0759_45,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_001_20210906_0802_08,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_002_20210906_0802_18,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_003_20210906_0802_28,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_004_20210906_0802_37,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_005_20210906_0802_46,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_006_20210906_0802_56,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_007_20210906_0803_09,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.975_008_20210906_0803_21,Loc_1_2021,2021,Loc_1,11.93.0.975,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_001_20210928_1113_36,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_002_20210928_1113_48,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_003_20210928_1114_07,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_004_20210928_1114_17,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_005_20210928_1114_27,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_006_20210928_1114_37,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_007_20210928_1114_47,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.1146_008_20210928_1115_00,Loc_1_2021,2021,Loc_1,11.93.0.1146,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_001_20210928_1117_30,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_002_20210928_1117_40,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_003_20210928_1117_48,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_004_20210928_1117_56,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_005_20210928_1118_09,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_006_20210928_1118_19,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_007_20210928_1118_31,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.528_008_20210928_1118_41,Loc_1_2021,2021,Loc_1,11.93.0.528,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_001_20210928_1115_22,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_002_20210928_1115_30,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_003_20210928_1115_39,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_004_20210928_1115_50,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_005_20210928_1116_02,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_006_20210928_1116_18,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_007_20210928_1116_32,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.670_008_20210928_1117_07,Loc_1_2021,2021,Loc_1,11.93.0.670,14-001-2042,unbekannt_2042,Loc_1_2021,38-class Baseline Subset
11.93.0.526_001_20210921_0839_03,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_002_20210921_0839_15,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_003_20210921_0839_27,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_004_20210921_0839_34,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_005_20210921_0839_42,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_006_20210921_0839_49,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_007_20210921_0839_55,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.526_008_20210921_0840_03,Loc_1_2021,2021,Loc_1,11.93.0.526,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_001_20210921_0837_18,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_002_20210921_0837_29,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_003_20210921_0837_41,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_004_20210921_0837_52,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_005_20210921_0838_07,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_006_20210921_0838_19,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_007_20210921_0838_32,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.848_008_20210921_0838_43,Loc_1_2021,2021,Loc_1,11.93.0.848,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_001_20210921_0835_31,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_002_20210921_0835_44,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_003_20210921_0835_57,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_004_20210921_0836_09,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_005_20210921_0836_22,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_006_20210921_0836_33,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_007_20210921_0836_44,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.969_008_20210921_0836_56,Loc_1_2021,2021,Loc_1,11.93.0.969,14-001-2229,unbekannt_2229,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_001_20211019_1151_40,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_002_20211019_1151_58,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_003_20211019_1152_07,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_004_20211019_1152_13,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_005_20211019_1152_20,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_006_20211019_1152_27,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_007_20211019_1152_35,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1111_008_20211019_1152_42,Loc_1_2021,2021,Loc_1,11.93.0.1111,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_001_20211019_1149_26,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_002_20211019_1149_34,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_003_20211019_1149_42,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_004_20211019_1149_54,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_005_20211019_1150_01,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_006_20211019_1150_09,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.450_007_20211019_1150_17,Loc_1_2021,2021,Loc_1,11.93.0.450,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_001_20211019_1150_36,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_002_20211019_1150_43,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_003_20211019_1150_50,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_004_20211019_1150_57,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_005_20211019_1151_04,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_006_20211019_1151_10,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_007_20211019_1151_17,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.840_008_20211019_1151_24,Loc_1_2021,2021,Loc_1,11.93.0.840,14-001-2241,Franc_roseau,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_001_20210928_1056_50,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_002_20210928_1056_59,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_003_20210928_1057_07,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_004_20210928_1057_16,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_005_20210928_1057_25,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_006_20210928_1057_33,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_007_20210928_1057_42,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1179_008_20210928_1057_53,Loc_1_2021,2021,Loc_1,11.93.0.1179,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_001_20210928_1053_56,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_002_20210928_1054_06,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_003_20210928_1054_16,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_004_20210928_1054_25,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_005_20210928_1054_35,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_006_20210928_1054_44,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_007_20210928_1054_52,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1194_008_20210928_1055_01,Loc_1_2021,2021,Loc_1,11.93.0.1194,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_001_20210928_1055_24,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_002_20210928_1055_36,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_003_20210928_1055_48,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_004_20210928_1055_57,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_005_20210928_1056_06,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_006_20210928_1056_15,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_007_20210928_1056_24,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.926_008_20210928_1056_33,Loc_1_2021,2021,Loc_1,11.93.0.926,14-001-2266,Pomme_Françoise,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_001_20211005_1341_02,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_002_20211005_1341_09,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_003_20211005_1341_16,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_004_20211005_1341_23,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_005_20211005_1341_31,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_006_20211005_1341_39,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_007_20211005_1341_48,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1143_008_20211005_1341_56,Loc_1_2021,2021,Loc_1,11.93.0.1143,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_001_20211005_1338_38,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_002_20211005_1338_44,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_003_20211005_1338_52,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_004_20211005_1338_58,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_005_20211005_1339_05,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_006_20211005_1339_12,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_007_20211005_1339_22,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.23_008_20211005_1339_29,Loc_1_2021,2021,Loc_1,11.93.0.23,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_001_20211005_1339_55,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_002_20211005_1340_03,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_003_20211005_1340_09,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_004_20211005_1340_17,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_005_20211005_1340_24,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_006_20211005_1340_31,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_007_20211005_1340_38,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.834_008_20211005_1340_46,Loc_1_2021,2021,Loc_1,11.93.0.834,14-001-2551,Lambertine,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_001_20211005_0917_25,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_002_20211005_0917_32,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_003_20211005_0918_05,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_004_20211005_0918_40,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_005_20211005_0918_52,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_006_20211005_0919_02,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_007_20211005_0919_12,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_008_20211005_0919_21,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_009_20211005_0919_44,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_010_20211005_0919_50,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_011_20211005_0919_58,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_012_20211005_0920_05,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_013_20211005_0920_15,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_014_20211005_0920_24,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_015_20211005_0920_32,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.1002_016_20211005_0920_39,Loc_1_2021,2021,Loc_1,11.93.0.1002,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_001_20211005_0920_58,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_002_20211005_0921_05,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_003_20211005_0921_12,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_004_20211005_0921_18,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_005_20211005_0921_25,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_006_20211005_0921_32,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_007_20211005_0921_52,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.18_008_20211005_0921_58,Loc_1_2021,2021,Loc_1,11.93.0.18,14-001-2640,Selvatico,Loc_1_2021,38-class Baseline Subset
11.93.0.200_001_20211012_1357_04,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_002_20211012_1357_10,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_003_20211012_1357_16,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_004_20211012_1357_23,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_005_20211012_1357_31,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_006_20211012_1357_37,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_007_20211012_1357_44,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.200_008_20211012_1357_51,Loc_1_2021,2021,Loc_1,11.93.0.200,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_001_20211012_1355_28,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_002_20211012_1355_37,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_003_20211012_1355_46,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_004_20211012_1356_14,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_005_20211012_1356_23,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_006_20211012_1356_32,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
11.93.0.463_007_20211012_1356_38,Loc_1_2021,2021,Loc_1,11.93.0.463,14-001-2651,Lop002,Loc_1_2021,38-class Baseline Subset
