fold,apple_id,PL.Code,tree_id,role,split_strategy,n_trees_for_class,heldout_tree_id,class_apples,class_tree_apples_min,class_tree_apples_max
1,11.93.0.23_003_20211005_1338_52,14-001-2551,11.93.0.23,test,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.23_004_20211005_1338_58,14-001-2551,11.93.0.23,test,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.23_005_20211005_1339_05,14-001-2551,11.93.0.23,test,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.23_006_20211005_1339_12,14-001-2551,11.93.0.23,test,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.23_007_20211005_1339_22,14-001-2551,11.93.0.23,test,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.23_008_20211005_1339_29,14-001-2551,11.93.0.23,test,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_001_20211005_1339_55,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_002_20211005_1340_03,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_003_20211005_1340_09,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_004_20211005_1340_17,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_005_20211005_1340_24,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_006_20211005_1340_31,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_007_20211005_1340_38,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
1,11.93.0.834_008_20211005_1340_46,14-001-2551,11.93.0.834,train_val,strict_loto,3,11.93.0.23,24,8,8
2,11.93.0.1143_001_20211005_1341_02,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_002_20211005_1341_09,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_003_20211005_1341_16,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_004_20211005_1341_23,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_005_20211005_1341_31,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_006_20211005_1341_39,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_007_20211005_1341_48,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.1143_008_20211005_1341_56,14-001-2551,11.93.0.1143,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_001_20211005_1338_38,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_002_20211005_1338_44,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_003_20211005_1338_52,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_004_20211005_1338_58,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_005_20211005_1339_05,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_006_20211005_1339_12,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_007_20211005_1339_22,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.23_008_20211005_1339_29,14-001-2551,11.93.0.23,train_val,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_001_20211005_1339_55,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_002_20211005_1340_03,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_003_20211005_1340_09,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_004_20211005_1340_17,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_005_20211005_1340_24,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_006_20211005_1340_31,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_007_20211005_1340_38,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
2,11.93.0.834_008_20211005_1340_46,14-001-2551,11.93.0.834,test,strict_loto,3,11.93.0.834,24,8,8
0,11.93.0.1002_001_20211005_0917_25,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_002_20211005_0917_32,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_003_20211005_0918_05,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_004_20211005_0918_40,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_005_20211005_0918_52,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_006_20211005_0919_02,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_007_20211005_0919_12,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_008_20211005_0919_21,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_009_20211005_0919_44,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_010_20211005_0919_50,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_011_20211005_0919_58,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_012_20211005_0920_05,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_013_20211005_0920_15,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_014_20211005_0920_24,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_015_20211005_0920_32,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.1002_016_20211005_0920_39,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_001_20211005_0920_58,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_002_20211005_0921_05,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_003_20211005_0921_12,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_004_20211005_0921_18,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_005_20211005_0921_25,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_006_20211005_0921_32,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_007_20211005_0921_52,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.18_008_20211005_0921_58,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
1,11.93.0.1002_001_20211005_0917_25,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_002_20211005_0917_32,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_003_20211005_0918_05,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_004_20211005_0918_40,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_005_20211005_0918_52,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_006_20211005_0919_02,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_007_20211005_0919_12,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_008_20211005_0919_21,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_009_20211005_0919_44,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_010_20211005_0919_50,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_011_20211005_0919_58,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_012_20211005_0920_05,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_013_20211005_0920_15,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_014_20211005_0920_24,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_015_20211005_0920_32,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.1002_016_20211005_0920_39,14-001-2640,11.93.0.1002,test,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_001_20211005_0920_58,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_002_20211005_0921_05,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_003_20211005_0921_12,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_004_20211005_0921_18,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_005_20211005_0921_25,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_006_20211005_0921_32,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_007_20211005_0921_52,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
1,11.93.0.18_008_20211005_0921_58,14-001-2640,11.93.0.18,train_val,two_tree_loto,2,11.93.0.1002,24,8,16
2,11.93.0.1002_001_20211005_0917_25,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_002_20211005_0917_32,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_003_20211005_0918_05,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_004_20211005_0918_40,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_005_20211005_0918_52,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_006_20211005_0919_02,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_007_20211005_0919_12,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_008_20211005_0919_21,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_009_20211005_0919_44,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_010_20211005_0919_50,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_011_20211005_0919_58,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_012_20211005_0920_05,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_013_20211005_0920_15,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_014_20211005_0920_24,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_015_20211005_0920_32,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.1002_016_20211005_0920_39,14-001-2640,11.93.0.1002,train_val,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_001_20211005_0920_58,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_002_20211005_0921_05,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_003_20211005_0921_12,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_004_20211005_0921_18,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_005_20211005_0921_25,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_006_20211005_0921_32,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_007_20211005_0921_52,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
2,11.93.0.18_008_20211005_0921_58,14-001-2640,11.93.0.18,test,two_tree_loto,2,11.93.0.18,24,8,16
0,11.93.0.200_001_20211012_1357_04,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_002_20211012_1357_10,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_003_20211012_1357_16,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_004_20211012_1357_23,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_005_20211012_1357_31,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_006_20211012_1357_37,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_007_20211012_1357_44,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.200_008_20211012_1357_51,14-001-2651,11.93.0.200,test,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_001_20211012_1355_28,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_002_20211012_1355_37,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_003_20211012_1355_46,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_004_20211012_1356_14,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_005_20211012_1356_23,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_006_20211012_1356_32,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_007_20211012_1356_38,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.463_008_20211012_1356_46,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_001_20211012_1358_12,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_002_20211012_1358_18,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_003_20211012_1358_24,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_004_20211012_1358_32,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_005_20211012_1358_39,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_006_20211012_1358_48,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_007_20211012_1358_57,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
0,11.93.0.585_008_20211012_1359_04,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.200,24,8,8
1,11.93.0.200_001_20211012_1357_04,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_002_20211012_1357_10,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_003_20211012_1357_16,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_004_20211012_1357_23,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_005_20211012_1357_31,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_006_20211012_1357_37,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_007_20211012_1357_44,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.200_008_20211012_1357_51,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_001_20211012_1355_28,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_002_20211012_1355_37,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_003_20211012_1355_46,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_004_20211012_1356_14,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_005_20211012_1356_23,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_006_20211012_1356_32,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_007_20211012_1356_38,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.463_008_20211012_1356_46,14-001-2651,11.93.0.463,test,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_001_20211012_1358_12,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_002_20211012_1358_18,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_003_20211012_1358_24,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_004_20211012_1358_32,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_005_20211012_1358_39,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_006_20211012_1358_48,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_007_20211012_1358_57,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
1,11.93.0.585_008_20211012_1359_04,14-001-2651,11.93.0.585,train_val,strict_loto,3,11.93.0.463,24,8,8
2,11.93.0.200_001_20211012_1357_04,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_002_20211012_1357_10,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_003_20211012_1357_16,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_004_20211012_1357_23,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_005_20211012_1357_31,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_006_20211012_1357_37,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_007_20211012_1357_44,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.200_008_20211012_1357_51,14-001-2651,11.93.0.200,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_001_20211012_1355_28,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_002_20211012_1355_37,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_003_20211012_1355_46,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_004_20211012_1356_14,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_005_20211012_1356_23,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_006_20211012_1356_32,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_007_20211012_1356_38,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.463_008_20211012_1356_46,14-001-2651,11.93.0.463,train_val,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_001_20211012_1358_12,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_002_20211012_1358_18,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_003_20211012_1358_24,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_004_20211012_1358_32,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_005_20211012_1358_39,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_006_20211012_1358_48,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_007_20211012_1358_57,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
2,11.93.0.585_008_20211012_1359_04,14-001-2651,11.93.0.585,test,strict_loto,3,11.93.0.585,24,8,8
0,11.93.0.1188_001_20210824_0902_47,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_002_20210824_0902_53,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_003_20210824_0903_00,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_004_20210824_0903_06,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_005_20210824_0903_13,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_006_20210824_0903_20,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_007_20210824_0903_28,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.1188_008_20210824_0903_37,14-001-2722,11.93.0.1188,test,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_001_20210824_0900_04,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_002_20210824_0900_10,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_003_20210824_0900_18,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_004_20210824_0900_26,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_005_20210824_0900_32,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_006_20210824_0900_43,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_007_20210824_0900_50,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.64_008_20210824_0900_56,14-001-2722,11.93.0.64,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_001_20210824_0901_16,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_002_20210824_0901_22,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_003_20210824_0901_29,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_004_20210824_0901_40,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_005_20210824_0901_46,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_006_20210824_0901_57,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_007_20210824_0902_03,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_008_20210824_0902_09,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
0,11.93.0.806_009_20210824_0902_19,14-001-2722,11.93.0.806,train_val,strict_loto,3,11.93.0.1188,25,8,9
1,11.93.0.1188_001_20210824_0902_47,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_002_20210824_0902_53,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_003_20210824_0903_00,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_004_20210824_0903_06,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_005_20210824_0903_13,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_006_20210824_0903_20,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_007_20210824_0903_28,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.1188_008_20210824_0903_37,14-001-2722,11.93.0.1188,train_val,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.64_001_20210824_0900_04,14-001-2722,11.93.0.64,test,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.64_002_20210824_0900_10,14-001-2722,11.93.0.64,test,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.64_003_20210824_0900_18,14-001-2722,11.93.0.64,test,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.64_004_20210824_0900_26,14-001-2722,11.93.0.64,test,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.64_005_20210824_0900_32,14-001-2722,11.93.0.64,test,strict_loto,3,11.93.0.64,25,8,9
1,11.93.0.64_006_20210824_0900_43,14-001-2722,11.93.0.64,test,strict_loto,3,11.93.0.64,25,8,9
